,Datetime,Tweet Id,Text,Username
0,2022-11-08 23:59:59+00:00,1.59013E+18,"@PattiHarris @BloombergDotOrg @USCclimate What a waste of free air. Stop with the bullshit climate change. There is NO such thing!  It’s a money laundering ploy, plain and simple.",Sparky28292
1,2022-11-08 23:59:52+00:00,1.59013E+18,"⚡️⚡️Sustainable Water and Energy Solutions supporting Climate Change and Biodiversity Objectives through Innovation and Clean Technologies

Tomorrow ➡️#COP27 Event at #BlueZone #SDGPavilion 
 
Register at: https://t.co/R0626DV2NH

#WaterEnergySolutions #COP27 #SDGPavilion https://t.co/HHAuxL6cUF",SustDev
2,2022-11-08 23:59:47+00:00,1.59013E+18,@rainnwilson @elonmusk Coal and gas power equipment and factories needed to produce his products and nobody on the right denies climate change.,FreeMan71542585
3,2022-11-08 23:59:45+00:00,1.59013E+18,"@TheoFleury14 Someone needs to let these people know the climate changes everyday! Oh and we also had an ice age. The earth has a natural son of warming and cooling, we need to adapt to the earths natural cycle not try and change it! Stop strip mining the planet that will help a lot more",play101975
4,2022-11-08 23:59:45+00:00,1.59013E+18,"#California, #Arizona, and #Nevada Democrats: You have the power to save Democracy, to save abortion rights, social security, Medicare, fight for climate change. But you must vote! Go to your polling place! Our 3 states are falling behind #Voterizer #VoteBlue",winewatcher
5,2022-11-08 23:59:44+00:00,1.59013E+18,@PeterSweden7 Climate Change.,Del12F
6,2022-11-08 23:59:38+00:00,1.59013E+18,@ronin19217435 Weather potato is an alkie? More reason not to buy that climate change bullshit she’s selling….,Jmewill422
7,2022-11-08 23:59:37+00:00,1.59013E+18,"@kc2276 @AnaKasparian TX has catastrophic shutdowns while we had rolling blackouts as a norm in Enron days.  Now it's high heat, climate change that somehow prog TYT doesn't get",LPRey41
8,2022-11-08 23:59:34+00:00,1.59013E+18,"@nytimes i AM FREAKKING OUT RIGHT NOW!!
WE'RE ABOUT TO LITERALLY LOSE OUR DEMOCRASY AND THE WORLD IS GOING TO END IN 5 YEARS DUE TO CLIMATE CHANGE AND ULTRA NAZIS!!!!!!!

I LITERALLY CAN'T BREATH NOW!!!

AAAAAAAHHHHHHHHH!!!!!!!!!",EvanMantri
9,2022-11-08 23:59:26+00:00,1.59013E+18,@LeeSmithDC You need to read the book apocalypse never. Climate change is a canard. Humans have very little effect on climate. Every dystopian prediction has been wrong. Just wake up.,CMbongS108
10,2022-11-08 23:59:26+00:00,1.59013E+18,"@ewarren Vote like you want the states to decide on abortion right. (That's what our founding fathers wanted)
 Vote like you believe that this ""climate change"" BS has gone on too long!
Vote if you're tired of promises made and nothing done!
Vote for lower gas prices.
Vote for lower grocer",Darren4dabears
11,2022-11-08 23:59:24+00:00,1.59013E+18,@WhiteHouse Climate change is a hoax to control us more,REALBobbyCoons
12,2022-11-08 23:59:17+00:00,1.59013E+18,"It's quite inspiring to see ppl who create and innovate even beyond their comfort zones.
I believed when there's a will,there's truly a way.  #climatechange #EnergyCrisis https://t.co/tB0ze1FJCG",Sunylou
13,2022-11-08 23:59:13+00:00,1.59013E+18,"Climate change threatening 'things Americans value most,' report says - The Washington Post https://t.co/tHIRyxX5LD",BudGothmog44
14,2022-11-08 23:59:11+00:00,1.59013E+18,"They can’t accurately predict the weather for a week but we’re supposed to believe they can predict the weather 5/10 years from now?

Climate change is a hoax.

#ClimateScam",Mpho_kkk
15,2022-11-08 23:59:09+00:00,1.59013E+18,"@fxstguy @shillman1 Full transparency: last August we had a Monsoonal Storm that caused flooding in several homes adjacent to me. My home incurred a ""water incursion event"" but did not require drywall removal, etc. But the threat is real and it is getting worse with Climate Change.",Anti_SS_69
16,2022-11-08 23:59:06+00:00,1.59013E+18,@CTVNews You mean you reckless spending to change the climate is,GerbHarvy
17,2022-11-08 23:59:03+00:00,1.59013E+18,"@WhiteHouse Because climate change is the biggest hoax visited upon the citizens of Earth since the Y2K hoax. Folks with a lick of sense know this. 

We don't believe in it any more than we believe that democracy is on the ballot today. 

Dems are the only threat to democracy imo.",MarteCooksey
18,2022-11-08 23:58:55+00:00,1.59013E+18,"Para mudar o mundo você não precisa ser nenhum super herói, basta inspecionar seus atuais erros e corrigir-los. 

Essa mesma questão serve, para o meio ambiente! #nature #environmental #ClimateAction #climatechange #COP27",eduardodiasph
19,2022-11-08 23:58:55+00:00,1.59013E+18,"@jrpsaki This tweet does not instill hope, especially given that Democracy, climate change voting rights are all on the line. The worse thing to happen we stay even but no work gets done. The scariest thing to happen is a civil happened 2024 because of election deniers.",MsMiaSharp
20,2022-11-08 23:58:42+00:00,1.59013E+18,Time To Just Stop Oil #JustStopOil #COP27    #ClimateChange #Pollution https://t.co/yb7jhht18r,ZedTrafficker
21,2022-11-08 23:58:36+00:00,1.59013E+18,@coffee_anytime Climate change. So many predictions have been proven false,MarcosDB1955
22,2022-11-08 23:58:35+00:00,1.59013E+18,"@ElliottDuke7 @Jaack @JoshOwens98 Peaceful protests work if you've got plenty of time waiting around for change to happen. Unfortunately we haven't got plenty of time when it comes to the devastating effects of climate change, therefore direct action is needed.",cordypants85
23,2022-11-08 23:58:33+00:00,1.59013E+18,Heat waves and the spread of infectious diseases due to climate change are increasingly threatening the health of Europeans — European Environment Agency https://t.co/QtrJgVTQX2,infotatiles
24,2022-11-08 23:58:33+00:00,1.59013E+18,@realmonsanto What climate change 🤪,rioandfatties
25,2022-11-08 23:58:29+00:00,1.59013E+18,"@piersmorgan Time does nothing but flowing forward, Climate does nothing but change.",jorgeneutrino
26,2022-11-08 23:58:26+00:00,1.59013E+18,"I voted for our democracy💙
I voted for women’s rights💙
I voted for climate change💙
I voted for gun contro🗳💙",LyndaPole
27,2022-11-08 23:58:23+00:00,1.59013E+18,New research shows ancestral Māori adapted quickly in the face of rapid climate change https://t.co/YJk4n4job9,MelissaSweetDr
28,2022-11-08 23:58:21+00:00,1.59013E+18,"The extent to which this “climate change” problem is stated appears to be boundless. Continuous indoctrination. 

Perhaps we ought ought to cease the spread of radical climate alarmism, and focus on the pertinent issues like the effects of the Protocol.",JackSteele_
29,2022-11-08 23:58:16+00:00,1.59013E+18,"@AbdifataHared @MoECC_Somalia @KhadijaMakhzumi @JustAwHirsi @350 @UNFCCC Who are going to pay 💰, you said polluters! Hahaha, they are not going to pay any thing, every country has it’s problems to solve. No body is going to help you #ClimateCrisis and there is no #ClimateJustice you trying to find! May be few dollars 💵 here and there, dhexda xirta",xertadhexe
30,2022-11-08 23:58:13+00:00,1.59013E+18,"@mikegalsworthy @joinmastodon Is it OK for anti-vaxing, anti-lockdown, anti-LGBT, flat-earthing, Brexshitting, climate change-denying, anti-abortion, right-wing, swivel-eyed loons to join?",PaulD09890742
31,2022-11-08 23:58:13+00:00,1.59013E+18,@GreenpeaceUK Man-made climate change is a HOAX. Stop lying,HotSpringsTree
32,2022-11-08 23:58:11+00:00,1.59013E+18,"Check out our blog to learn about how #IoT can help solve specific problems in ocean monitoring: https://t.co/ka4v7sRZOn  

#ClimateChange #Environment #IoT #OceanConservation #IoTMarketingLLC https://t.co/bLPtHdEu4E",iot_marketing
33,2022-11-08 23:58:07+00:00,1.59013E+18,Wild blue Thistle Gaia Desperate force https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #Homeless #tweetlove,wildbluethistle
34,2022-11-08 23:58:00+00:00,1.59013E+18,"COP27 is about:
The ""Religion of Climate Change Madness"" 
https://t.co/nS2uuCX4Fh via @YouTube",yanneyboy1
35,2022-11-08 23:57:56+00:00,1.59013E+18,"@ShotLivePhoto @donwinslow @POTUS Data denialism has always been the GOP thing. Smoking, seatbelts, gun violence, climate change, Biden being elected, January 6th being a Republican insurrection despite all the footage at https://t.co/SEgUTIuvgK and everywhere else, the Pelosi assassination and this election.",BarrettHennessy
36,2022-11-08 23:57:45+00:00,1.59013E+18,@PEspinosaC @COP27P @UNFCCC Wish u all the best,EllyShyirambere
37,2022-11-08 23:57:37+00:00,1.59013E+18,"@dogtownadam @cenkuygur Idk Dems seem to think they can control the weather with their climate change laws.
Worth a shot to give the Rs a try controlling the weather.
😂 
Kinda sounds silly when you say it like that though.
🤪",Luciferous_22
38,2022-11-08 23:57:32+00:00,1.59013E+18,"@RpsAgainstTrump Irritated with news outlet who act like Democrats have no chance. Optimistic the majority of Americans won’t vote for election deniers, conspiracy theorists, Putin apologists, climate change deniers, insurrection supporters &amp; bigots. Most Americans want to keep our Democracy!",LilyinIndiana
39,2022-11-08 23:57:28+00:00,1.59013E+18,"@dylanwwfc @last_chance_dz @sophielouisecc How the hell do you stop climate change? Our impact is miniscule. It's what the world does .... It gets cold, it gets hot. All part of the cycle.",Andrewpickles15
40,2022-11-08 23:57:27+00:00,1.59013E+18,"Given the existential threat from climate change, why wasn't this an issue of concern? Was it even an option? https://t.co/dXjGp678AK",kpjpsp
41,2022-11-08 23:57:26+00:00,1.59013E+18,"The amount I hate climate change deniers is insane. If you haven't read academic literature on the matter, then close your mouth and let us with vastly greater intelligence find a way to offset and mitigate against the damage YOU are causing.",AFC_Escacez
42,2022-11-08 23:57:23+00:00,1.59013E+18,"@zz10274388 @StratoGalleon @tanya_plibersek @zz10274388 

In my opinion its stratospheric aerosol injection paid for by big oil and gas corporations to mitigate global warming so they can keep their industries going - see my thread below

#chemtrails #GlobalWarming #climatechange #GeoEngineering

https://t.co/P8t8vk0EF9",Lothlorien333
43,2022-11-08 23:57:21+00:00,1.59013E+18,"@LarrabeeNed @LempaAnne @keithhouser6 @DEMOCRACYDENNIS @SimonJester007 @dindin6 @IboshJean @auberon135 @orangellena @Dianawearsblue @debramayberry @KarenYoung2021 @aolanisausalito @RoyalCityRauco1 @thlarose Climate change affects us all, less and less rain there and the summers are hotter.",AmlongJudyann
44,2022-11-08 23:57:20+00:00,1.59013E+18,@JustStop_Oil Climate has been changing since the beginning of time and it will continue to change. There are no viable environmentally safe alternatives to oil and you know that. Who's paying you to spew this garbage?,GettrCanadian
45,2022-11-08 23:57:20+00:00,1.59013E+18,Cardinal tells leaders at COP27 they have duty to act on climate change     https://t.co/ZzHXsskZkf     Leaders gathered in Egypt for the U.N. climate summit have... https://t.co/GQMFpxdsm5,247Catholic
46,2022-11-08 23:57:15+00:00,1.59013E+18,#facebookdown @TheRock @steveaustinBSR  @WWEUniverse  @JohnCena #psndown @Microsoft @playstation @starwars @Dell @CountryMusic @_KennyRogers @ScienceNews @StarTrek dont think climate change is real 2030 if we dont slow it down this will be more offen https://t.co/mwF1InnrRp,johnphillips34
47,2022-11-08 23:57:13+00:00,1.59013E+18,@rainnwilson @elonmusk Ok first not all Republicans deny climate change and second please tell me how our electric grid can handle all this electric equipment and lastly how do we produce the needed electricity?,stinkymcstinky
48,2022-11-08 23:57:09+00:00,1.59013E+18,"@ITattum @JuliaHB1 I dont think she denies climate change, its more what can we realisticly do about it, which falls outside the realm of science into the realm of geopolitics and economics. That doesnt make someone a climate change denier.",danedetelic
49,2022-11-08 23:57:07+00:00,1.59013E+18,"@SwipeWright @elonmusk I have to vote for a party that denies climate change, believes women shouldn’t have bodily autonomy, won’t allow gay people to marry, believes racism doesn’t exist, lies about vote fraud to stop people of color from voting, tried to overthrow the government, bc I’m not a bigot!",jasonwhat
50,2022-11-08 23:57:04+00:00,1.59013E+18,"@LBC @NickFerrariLBC https://t.co/M3lbDgsKyE

Every time I hear people misinterpret climate change #theplanetisfinethepeoplearefucked",AlexTrivile
51,2022-11-08 23:57:00+00:00,1.59013E+18,"Nicola Sturgeon pledges money to help climate change mental health while cutting same budget in Scotland

https://t.co/9ZkUQTXQab",ScotExpress
52,2022-11-08 23:56:53+00:00,1.59013E+18,Climate change strikes again 😂,JdotYing
53,2022-11-08 23:56:46+00:00,1.59013E+18,"@TalkTV Talk TV and it’s followers in the trail here are rather unpleasant. And, it appears they don’t give a fu@k about climate change. Or the lives of future generations. Not sure where they go from here, as they’ve no ability to understand what going on, or admit they’re wrong""",timmac1961
54,2022-11-08 23:56:43+00:00,1.59013E+18,"@ColinBrazierTV How about we assess how much we all contribute to climate change when taking into account how much unnecessary, and often poor quality, goods we all buy from China and SE Asia, who wouldn't spew out much of their carbon without UK consumer demand, we contribute to global issues.",brian__oneill
55,2022-11-08 23:56:34+00:00,1.59013E+18,@exceptionalname @nikhilkamma @hankgreen @elonmusk When have republicans offered solutions to climate change?,ASukienik
56,2022-11-08 23:56:34+00:00,1.59013E+18,@rainnwilson @elonmusk Climate change fake,whynot2212
57,2022-11-08 23:56:31+00:00,1.59013E+18,@nickelsgb Yeh. I also don't mind how planes they take as long as they don't lecture us on climate change,jaynereadman
58,2022-11-08 23:56:27+00:00,1.59013E+18,#COP27 Change one habit today to do your bit to battle climate change. Eat local Fruit and Veg in as raw format as possible. Do that at least once a week. https://t.co/sf5SmVhgok,meilak
59,2022-11-08 23:56:23+00:00,1.59013E+18,@weathernetwork Humans are causing climate change and Communism is the answer.,BrendonJamesBr3
60,2022-11-08 23:56:18+00:00,1.59013E+18,"My cynical #Midterms2022 take is that most Americans don't care about abortion, or student debt, or cannabis, or climate change. They care about gas prices, and it was foolish to ever believe otherwise.",HandNF
61,2022-11-08 23:56:17+00:00,1.59013E+18,@rmacthy @GovAndyBeshear lolz...he's too centrist...something we don't need is a fence sitter...what's his opinon on Roe v Wade?  he seems silent...what about immigration reform and the separation of church and state?  Climate change?,janedmunds
62,2022-11-08 23:56:15+00:00,1.59013E+18,@LanceForman Maybe the markets value tackling climate change more than handouts to the rich?,magnusbarclay
63,2022-11-08 23:56:15+00:00,1.59013E+18,"@cjackson65 @2percentisfair @sunrisemvmt If they’re voting for climate change and green new deal propaganda, they are essentially voting for a complete dive off the cliff.",ConfederatePat5
64,2022-11-08 23:56:12+00:00,1.59013E+18,"@clangwith @pfizer I lean heavily in this direction as well, but part of me also kind of thinks, ""shouldn't the prize for saving the world be in the $10s / $100s of billions?"" Like, if 3-4 companies solved climate change would we be ok paying them several hundred billion? Genuinely conflicted",ScaleUp_Health
65,2022-11-08 23:56:10+00:00,1.59013E+18,"Wow Climate Change is now in my employment training??? They are also advertising for Climate managers for £100,000 a year. Great way to spend the budget, while your services get cut! So #covid is well &amp; truly over &amp; it's all about Climate Change. I need a new job!",AnonJ68
66,2022-11-08 23:56:08+00:00,1.59013E+18,"@LOrealGroupe Has your company actually researched climate change? Probably not, because if you did any homework on this subject you’d realize that the version being expounded by climate alarmists is full of holes and bias opinions, not science.",Richard44561712
67,2022-11-08 23:56:03+00:00,1.59013E+18,I remember the floods in 1953 &amp; 1968 and Summer of ‘75 and I really do want to sound like a climate change denier!,old_tory
68,2022-11-08 23:56:01+00:00,1.59013E+18,@Mrboxh3adYT *no response to the objective importance of anthropogenic climate change and abortion access*,Matt45286054
69,2022-11-08 23:55:42+00:00,1.59013E+18,"@BreitbartNews No cities underwater, great barrier reef repaired, millions of Sq miles more arctic ice, polar bears so numerous as to be taken off the endangered spieces list, Obama and gore with mansions on the water, flying private jets...  inconvenient truths..  what climate change?",1Scrub1
70,2022-11-08 23:55:40+00:00,1.59013E+18,@LfcShaunjudge Funnily enough scientists have been quietly and succinctly warning you about climate change and you couldn't give a fuck .. and a few kids go for it ...,SeanMacAnRi
71,2022-11-08 23:55:34+00:00,1.59013E+18,"#climatechange no need huge fund to fix. Needs all to hear &amp; act upon all I tell &amp; told you, as occurred before your eyes when I told would. All for snubs to me,disgraced wrestling support &amp; dirty abuses ignored. This will lead to many Nat. Dis’s for simple failings unlearn from.",MaxWaltham
72,2022-11-08 23:55:26+00:00,1.59013E+18,"@ZubyMusic People who deny Natural Climate Change are anti science. 

And I hate calling it natural climate change because real climate change is mostly natural. And human influence climate change is just a fart in the wind...",festrada688
73,2022-11-08 23:55:17+00:00,1.59013E+18,@WashTimes Need to get better folks into the Govt. Climate Change is a UN hoax.,StevenFKelly1
74,2022-11-08 23:55:17+00:00,1.59013E+18,"At High-Level Segment of #COP27   , I presented flood devastation in Pakistan as an example of what climate change can do to a country. I drew the attention of the global leaders to the need for bridging massive financing gaps, inclusion of loss &amp; damage in the agenda.",PMLNHSPOfficial
75,2022-11-08 23:55:12+00:00,1.59013E+18,@CTVNews All you need to know is certain people's are using non man- made climate change as the perfect excuse for a global reset,357Ivanl
76,2022-11-08 23:55:11+00:00,1.59013E+18,"New Hampshire voters flocked to the polls Tuesday to have their say about inflation, abortion, climate change, and other issues – and to make a statement about the Republican and Democratic parties. #NHPolitics https://t.co/36x4DUi0kn",NHBulletinNews
77,2022-11-08 23:55:07+00:00,1.59013E+18,"@EUCouncil Pdt @CharlesMichel and Pdt @NAkufoAddo comparing notes during #COP27 on the best way towards a just transition to fight climate change.
#GreenDeal #GlobalGateway
@GhanaMFA @GhanainBelgium @EU_Partnerships @eu_eeas https://t.co/DTslEHZzbz",IrchadR
78,2022-11-08 23:55:07+00:00,1.59013E+18,@WhiteHouse Climate change is BS!,Fast35777
79,2022-11-08 23:55:00+00:00,1.59013E+18,"Check out the recording of @SPREPChannel’s webinar, Understanding Current and Future #ClimateChange: Science-Based Application for Pacific Resilience https://t.co/qFBhXRUtDF https://t.co/1zyDKwc3LZ",PRiMOhui
80,2022-11-08 23:55:00+00:00,1.59013E+18,ICYMI - UK to announce U.S. gas deal after climate change summit #LNG https://t.co/eyEY5oUMek,lngglobal
81,2022-11-08 23:54:59+00:00,1.59013E+18,@JuhaOurila @mtmalinen And here is the critical problem ... the real crisis in biodiversity and deforestation (data 100% clear) is conflated with and therefore hidden/demoted by the mass psychosis of climate change and anti fossil fuel obsession.,Hedgeman16
82,2022-11-08 23:54:53+00:00,1.59013E+18,The guy trying to sell electric cars that catch fire wants everyone to vote for the party that denies climate change. https://t.co/vpAKxYA4jZ,k_rupal
83,2022-11-08 23:54:49+00:00,1.59013E+18,"The UN uses ‘climate change’ to control you!, by @NationFirstAust https://t.co/wBds0eb8C5 George Christensen Nation 1st",Jessica16695676
84,2022-11-08 23:54:47+00:00,1.59013E+18,@SudburyStar 🤪Not climate change!,TheDukeofHagar
85,2022-11-08 23:54:41+00:00,1.59013E+18,@TheoFleury14 Climate change was first noticed in 1896….. do you think we should not look at it seriously yet?  Lol.  Get a grip Theo the thug,vanpen80yahooca
86,2022-11-08 23:54:34+00:00,1.59013E+18,@Heritage One huge issue about climate change that is the most important question.  Why do we assume the earth as it is now or 50 years ago is the best version for earth?  Very arrogant of people to think they know the best version of the earth.  We are still very ignorant.,ChrisGray7of9
87,2022-11-08 23:54:29+00:00,1.59013E+18,"@ChuckGrassley And you’re working to end Social Security. But hey, at least those who get a hearing aid will hear your vote against Social Security, a woman’s right to choose, the right to love who you love, Medicare, saving our planet from climate change… really????",cindyjfredrick
88,2022-11-08 23:54:28+00:00,1.59013E+18,@phillippaonline So basically finger pointing and saying they don't have to change until other people change. There is little to no active acknowlegement on the unsustainability of their practises in a world with a rapidly shifting climate.,PedagogyMaxima
89,2022-11-08 23:54:23+00:00,1.59013E+18,The fight over who should pay for climate change https://t.co/RL7YTZkHxR,RecyclableYnot
90,2022-11-08 23:54:22+00:00,1.59013E+18,"@JohnSmith410846 @1314_bruce @Mining_Atoms Wait, so it IS bad if tens of thousands of people will die? Well, then you must want to have very quick action to limit climate change. I don't see why nuclear and renewables are necessarily mutually exclusive by the way. We are set to burn more fossil fuels this year than ever.",dougbamford
91,2022-11-08 23:54:19+00:00,1.59013E+18,Protecting old growth forests is one of the best things we can do to mitigate the impacts of #climatechange. Sign the @standearth petition to protect the last giant trees from logging! #bcpoli https://t.co/xgSV9E1BnA,dilys_djm
92,2022-11-08 23:54:17+00:00,1.59013E+18,@nicki_hattingh Thank goodness he is keeping some of our climate change responsibilities alive - anyone with kids should be relieved.,ishparker
93,2022-11-08 23:54:15+00:00,1.59013E+18,@aruna_sekhar @antonioguterres What's the carbon footprint of people flying to/putting on climate change conferences vs. giving speeches remotely?,Tittlewk93
94,2022-11-08 23:54:14+00:00,1.59013E+18,✈️ Flying to Cairo. Thinking of climate change. https://t.co/yEzqGJB4cw,mikael_alemu
95,2022-11-08 23:54:12+00:00,1.59013E+18,"Today we will find out   a) if the USA is going to continue its descent into fascism, and b) if the world will be able to do something about the existential crisis of climate change. If the repugnant Republicans win, the answer to a) is yes, and b) is no",vivienkemp10
96,2022-11-08 23:54:11+00:00,1.59013E+18,@ElizLanders @CNN It’s the same 34% on every issue. Climate change. The election. Does the sun rise in the east.,darrensherwood
97,2022-11-08 23:54:08+00:00,1.59013E+18,"Saw #ClimateScam trending, and decided to take a peak to see what ""facts"" they're using🤭
All scientists who are used as references are like 100 years old or dead!😆
Everyone is using the same FACT: ""Climate change is normal, it's been going on since the beginning of times"".🧐
🧵",skorskamariia
98,2022-11-08 23:53:58+00:00,1.59013E+18,"Nigerian MP, Hon. Sam Onuigbo, gives insights into Nigeria's Climate Change Act, which is the first climate change legislation in West Africa, and the process through which it was enacted. 
@OruhNC @ClimateParl  @OnuigboSI 
#COP27 

 https://t.co/0TZvxkOFnF via @YouTube",africlime
99,2022-11-08 23:53:54+00:00,1.59013E+18,@MichaelKugelman First he should  prepare  his speech and knowledge  about climate change. So that the nation is not embarrassed,ChishtyShaheena
100,2022-11-08 23:53:53+00:00,1.59013E+18,@Cliff_944 @Haggis_UK @BBCPolitics Not one prediction from climate activists and groups has ever come true from the last 20+ yrs. they told the media and anybody that would listen that Canary Wharf would be 23floors under water. It’s just big business to peddle climate change,darrenastley2
